support,itemsets
0.008698662259642227,"frozenset({'covid19', 'via'})"
0.001395805882484311,"frozenset({'victim', 'covid19'})"
0.001395805882484311,"frozenset({'covid19', 'victoria'})"
0.0027748620943788107,"frozenset({'covid19', 'video'})"
0.0012953078589454407,"frozenset({'covid19', 'view'})"
0.001144560823637135,"frozenset({'covid19', 'virtual'})"
0.009106237577327645,"frozenset({'virus', 'covid19'})"
0.0016972999531009224,"frozenset({'visit', 'covid19'})"
0.0018368805413493535,"frozenset({'vote', 'covid19'})"
0.0012283091765861937,"frozenset({'covid19', 'vs'})"
0.0011501440471670724,"frozenset({'vulner', 'covid19'})"
0.0037128436474082676,"frozenset({'covid19', 'w'})"
0.002311454541394019,"frozenset({'covid19', 'wait'})"
0.0011780601648167586,"frozenset({'covid19', 'wake'})"
0.006163878777050718,"frozenset({'covid19', 'want'})"
0.0021383746119659646,"frozenset({'warn', 'covid19'})"
0.0014237220001339973,"frozenset({'wash', 'covid19'})"
0.005823302141724546,"frozenset({'watch', 'covid19'})"
0.0020043772472474707,"frozenset({'covid19', 'wave'})"
0.006733367577104317,"frozenset({'way', 'covid19'})"
0.003305268329722849,"frozenset({'covid19', ""we'r""})"
0.001390222658954374,"frozenset({'covid19', ""we'v""})"
0.007956093530160574,"frozenset({'covid19', 'wear'})"
0.003511847600330527,"frozenset({'covid19', 'wearamask'})"
0.0016079683766219263,"frozenset({'webinar', 'covid19'})"
0.007676932353663711,"frozenset({'covid19', 'week'})"
0.001507470353083056,"frozenset({'weekend', 'covid19'})"
0.004885320588695089,"frozenset({'covid19', 'well'})"
0.009871139200929049,"frozenset({'covid19', 'whi'})"
0.0012171427295263194,"frozenset({'covid19', 'whole'})"
0.0013734729883645622,"frozenset({'win', 'covid19'})"
0.0016079683766219263,"frozenset({'wish', 'covid19'})"
0.0010943118118677,"frozenset({'covid19', 'within'})"
0.0026296982826004424,"frozenset({'covid19', 'without'})"
0.002400786117873015,"frozenset({'women', 'covid19'})"
0.002143957835495902,"frozenset({'covid19', 'wonder'})"
0.0012394756236460682,"frozenset({'covid19', 'word'})"
0.010356879648033588,"frozenset({'work', 'covid19'})"
0.0037965920003573263,"frozenset({'worker', 'covid19'})"
0.01150702369520066,"frozenset({'covid19', 'world'})"
0.002652031176720191,"frozenset({'covid19', 'worldwid'})"
0.0017028831766308595,"frozenset({'covid19', 'worri'})"
0.0011948098354065703,"frozenset({'wors', 'covid19'})"
0.0016693838354512362,"frozenset({'worst', 'covid19'})"
0.005622306094646806,"frozenset({'covid19', 'would'})"
0.0010217299059785158,"frozenset({'wow', 'covid19'})"
0.0011501440471670724,"frozenset({'covid19', 'wrong'})"
0.006510038635906827,"frozenset({'covid19', 'year'})"
0.0017363825178104831,"frozenset({'covid19', 'yes'})"
0.0031880206355941665,"frozenset({'covid19', 'yesterday'})"
0.002942358800276928,"frozenset({'covid19', 'yet'})"
0.0010105634589186413,"frozenset({'covid19', 'york'})"
0.00251245058847176,"frozenset({""you'r"", 'covid19'})"
0.0023896196708131407,"frozenset({'covid19', 'young'})"
0.0016191348236818009,"frozenset({'youtub', 'covid19'})"
0.0019038792237086005,"frozenset({'zealand', 'covid19'})"
0.0014683877883734954,"frozenset({'dure', 'crisi'})"
0.0014013891060142484,"frozenset({'death', 'cross'})"
0.0027692788708488735,"frozenset({'india', 'cross'})"
0.0017475489648703575,"frozenset({'lakh', 'cross'})"
0.0010217299059785158,"frozenset({'last', 'cross'})"
0.001848046988409228,"frozenset({'mark', 'cross'})"
0.0012227259530562566,"frozenset({'new', 'cross'})"
0.001691716729570985,"frozenset({'talli', 'cross'})"
0.0012506420707059428,"frozenset({'death', 'daili'})"
0.002942358800276928,"frozenset({'even', 'daili'})"
0.003031690376755924,"frozenset({'daili', 'help'})"
0.00289769301203743,"frozenset({'daili', 'identifi'})"
0.00196529468253791,"frozenset({'new', 'daili'})"
0.0012506420707059428,"frozenset({'report', 'daili'})"
0.002903276235567367,"frozenset({'risk', 'daili'})"
0.0028809433414476184,"frozenset({'daili', 'self-report'})"
0.002914442682627242,"frozenset({'daili', 'slow'})"
0.002875360117917681,"frozenset({'daili', 'sooner'})"
0.0029814413649864886,"frozenset({'daili', 'spread'})"
0.002914442682627242,"frozenset({'daili', 'symptom'})"
0.0014293052236639347,"frozenset({'daili', 'updat'})"
0.0011836433883466958,"frozenset({'edt', 'data'})"
0.002333787435513768,"frozenset({'new', 'data'})"
0.0021997900707952742,"frozenset({'day', 'death'})"
0.0017252160707506086,"frozenset({'day', 'everi'})"
0.001233892400116131,"frozenset({'day', 'first'})"
0.0011110614824575117,"frozenset({'day', 'get'})"
0.0012953078589454407,"frozenset({'day', 'go'})"
0.00257386604730107,"frozenset({'day', 'india'})"
0.0018368805413493535,"frozenset({'day', 'last'})"
0.0035453469415101502,"frozenset({'day', 'new'})"
0.001211559505996382,"frozenset({'day', 'number'})"
0.00180338120016973,"frozenset({'day', 'one'})"
0.0018312973178194161,"frozenset({'day', 'peopl'})"
0.001166893717756884,"frozenset({'day', 'per'})"
0.0010943118118677,"frozenset({'day', 'posit'})"
0.0015856354825021775,"frozenset({'day', 'record'})"
0.00180338120016973,"frozenset({'day', 'report'})"
0.0017475489648703575,"frozenset({'day', 'singl'})"
0.0032271032003037274,"frozenset({'day', 'test'})"
0.0016861335060410479,"frozenset({'day', 'today'})"
0.0011054782589275745,"frozenset({'day', 'us'})"
0.0010440628000982647,"frozenset({'virus', 'dead'})"
0.0024566183531723874,"frozenset({'die', 'death'})"
0.0010831453648078254,"frozenset({'death', 'due'})"
0.0012506420707059428,"frozenset({'death', 'global'})"
0.0022221229649150233,"frozenset({'gmt', 'death'})"
0.0011836433883466958,"frozenset({'health', 'death'})"
0.0012059762824664449,"frozenset({'death', 'highest'})"
0.0011333943765772607,"frozenset({'hospit', 'death'})"
0.004868570918105278,"frozenset({'hour', 'death'})"
0.006521205082966702,"frozenset({'death', 'india'})"
0.001462804564843558,"frozenset({'death', 'infect'})"
0.0010998950353976371,"frozenset({'death', 'lakh'})"
0.006348125153538647,"frozenset({'last', 'death'})"
0.001027313129508453,"frozenset({'death', 'mark'})"
0.0011278111530473233,"frozenset({'death', 'million'})"
0.014270719342519597,"frozenset({'new', 'death'})"
0.0041483350827433724,"frozenset({'number', 'death'})"
0.0010943118118677,"frozenset({'death', 'one'})"
0.0015912187060321146,"frozenset({'death', 'peopl'})"
0.0010887285883377626,"frozenset({'per', 'death'})"
0.0035453469415101502,"frozenset({'death', 'posit'})"
0.002032293364897157,"frozenset({'death', 'rate'})"
0.0025682828237711323,"frozenset({'death', 'realdonaldtrump'})"
0.0024901176943520112,"frozenset({'death', 'record'})"
0.002936775576746991,"frozenset({'death', 'recov'})"
0.0018982960001786631,"frozenset({'recoveri', 'death'})"
0.01181410098934721,"frozenset({'report', 'death'})"
0.0020434598119570316,"frozenset({'rise', 'death'})"
0.002171873953145588,"frozenset({'death', 'single-day'})"
0.003774259106237577,"frozenset({'death', 'spike'})"
0.002439868682582576,"frozenset({'death', 'state'})"
0.0012450588471760056,"frozenset({'take', 'death'})"
0.003271768988543225,"frozenset({'talli', 'death'})"
0.0012841414118855662,"frozenset({'death', 'test'})"
0.0035788462826897736,"frozenset({'death', 'today'})"
0.004360497576880988,"frozenset({'death', 'toll'})"
0.009608727695021997,"frozenset({'death', 'total'})"
0.0011166447059874488,"frozenset({'death', 'trump'})"
0.001049646023628202,"frozenset({'death', 'uk'})"
0.003947339035665632,"frozenset({'death', 'updat'})"
0.0026129486120106305,"frozenset({'us', 'death'})"
0.0014739710119034326,"frozenset({'watch', 'death'})"
0.0014404716707238092,"frozenset({'death', 'worldwid'})"
0.0018759631060589143,"frozenset({""i'll"", 'deliv'})"
0.0016191348236818009,"frozenset({'deliv', 'offici'})"
0.001870379882528977,"frozenset({'deliv', 'sign'})"
0.0010328963530383903,"frozenset({'deliv', 'test'})"
0.001233892400116131,"frozenset({'health', 'depart'})"
0.0019317953413582865,"frozenset({'vaccin', 'develop'})"
0.0041148357415637495,"frozenset({'die', 'peopl'})"
0.002467784800232262,"frozenset({'die', 'realdonaldtrump'})"
0.0014963039060231817,"frozenset({'die', 'trump'})"
0.0012227259530562566,"frozenset({'die', 'watch'})"
0.0011166447059874488,"frozenset({'die', 'worldwid'})"
0.001987627576657659,"frozenset({'mask', 'distanc'})"
0.005103066306362642,"frozenset({'distanc', 'social'})"
0.0013567233177747505,"frozenset({'distanc', 'wear'})"
0.001144560823637135,"frozenset({'district', 'new'})"
0.0010161466824485784,"frozenset({'district', 'posit'})"
0.0012003930589365075,"frozenset({'report', 'district'})"
0.0012673917412957545,"frozenset({'donald', 'trump'})"
0.0011278111530473233,"frozenset({'dr', 'fauci'})"
0.0012729749648256918,"frozenset({'pandem', 'due'})"
0.0014739710119034326,"frozenset({'due', 'peopl'})"
0.001049646023628202,"frozenset({'health', 'dure'})"
0.001507470353083056,"frozenset({'dure', 'help'})"
0.0012673917412957545,"frozenset({'dure', 'lockdown'})"
0.00125622529423588,"frozenset({'need', 'dure'})"
0.0012673917412957545,"frozenset({'new', 'dure'})"
0.007889094847801327,"frozenset({'pandem', 'dure'})"
0.001870379882528977,"frozenset({'dure', 'peopl'})"
0.0012394756236460682,"frozenset({'safe', 'dure'})"
0.001161310494226947,"frozenset({'dure', 'support'})"
0.002216539741385086,"frozenset({'time', 'dure'})"
0.0012841414118855662,"frozenset({'work', 'dure'})"
0.0010943118118677,"frozenset({'g', 'e'})"
0.0010887285883377626,"frozenset({'e', 'get'})"
0.001049646023628202,"frozenset({'earlyvot', 'get'})"
0.0010998950353976371,"frozenset({'person', 'earlyvot'})"
0.001161310494226947,"frozenset({'new', 'edt'})"
0.0030875226120552963,"frozenset({'even', 'help'})"
0.0028697768943877437,"frozenset({'even', 'identifi'})"
0.0030875226120552963,"frozenset({'even', 'risk'})"
0.0028697768943877437,"frozenset({'even', 'self-report'})"
0.0028921097885074927,"frozenset({'even', 'slow'})"
0.0028697768943877437,"frozenset({'even', 'sooner'})"
0.0030763561649954215,"frozenset({'even', 'spread'})"
0.0030484400473457353,"frozenset({'even', 'symptom'})"
0.005354311365209818,"frozenset({'mask', 'face'})"
0.0026352815061303795,"frozenset({'face', 'wear'})"
0.001071978917747951,"frozenset({'friend', 'famili'})"
0.0012227259530562566,"frozenset({'famili', 'member'})"
0.0013399736471849386,"frozenset({'feel', 'like'})"
0.0011166447059874488,"frozenset({'fight', 'help'})"
0.0010161466824485784,"frozenset({'first', 'peopl'})"
0.0013064743060053152,"frozenset({'putin', 'first'})"
0.0021327913884360275,"frozenset({'russia', 'first'})"
0.0010384795765683275,"frozenset({'first', 'say'})"
0.001870379882528977,"frozenset({'time', 'first'})"
0.003081939388525359,"frozenset({'vaccin', 'first'})"
0.0013176407530651898,"frozenset({'world', 'first'})"
0.001071978917747951,"frozenset({'g', 'get'})"
0.0010161466824485784,"frozenset({'g', 'person'})"
0.0016861335060410479,"frozenset({'go', 'get'})"
0.001412555553074123,"frozenset({'help', 'get'})"
0.0010105634589186413,"frozenset({'let', 'get'})"
0.0013343904236550015,"frozenset({'like', 'get'})"
0.0014013891060142484,"frozenset({'mask', 'get'})"
0.0015242200236728677,"frozenset({'need', 'get'})"
0.0011780601648167586,"frozenset({'one', 'get'})"
0.0011166447059874488,"frozenset({'pandem', 'get'})"
0.0029926078120463633,"frozenset({'get', 'peopl'})"
0.0013176407530651898,"frozenset({'person', 'get'})"
0.0028865265649775556,"frozenset({'test', 'get'})"
0.001300891082475378,"frozenset({'time', 'get'})"
0.0012953078589454407,"frozenset({'us', 'get'})"
0.0011054782589275745,"frozenset({'vaccin', 'get'})"
0.0010440628000982647,"frozenset({'work', 'get'})"
0.0030093574826361748,"frozenset({'news', 'global'})"
0.004661991647497599,"frozenset({'pandem', 'global'})"
0.0034839314826808406,"frozenset({'gmt', 'new'})"
0.0012003930589365075,"frozenset({'go', ""i'm""})"
0.001323223976595127,"frozenset({'like', 'go'})"
0.0012394756236460682,"frozenset({'mask', 'go'})"
0.0010384795765683275,"frozenset({'new', 'go'})"
0.0010998950353976371,"frozenset({'pandem', 'go'})"
0.0020881256001965293,"frozenset({'go', 'peopl'})"
0.0015130535766129933,"frozenset({'school', 'go'})"
0.0014069723295441856,"frozenset({'morn', 'good'})"
0.001596801929562052,"frozenset({'good', 'news'})"
0.0011054782589275745,"frozenset({'gop', 'realdonaldtrump'})"
0.0010328963530383903,"frozenset({'govern', 'peopl'})"
0.0010775621412778883,"frozenset({'mask', 'hand'})"
0.0011501440471670724,"frozenset({'sanit', 'hand'})"
0.002322620988453894,"frozenset({'wash', 'hand'})"
0.0017028831766308595,"frozenset({'health', 'mental'})"
0.001278558188355629,"frozenset({'health', 'minist'})"
0.0018145476472296045,"frozenset({'health', 'ministri'})"
0.0027581124237889987,"frozenset({'health', 'new'})"
0.0010608124706880766,"frozenset({'health', 'offici'})"
0.0015465529177926167,"frozenset({'health', 'pandem'})"
0.001507470353083056,"frozenset({'health', 'peopl'})"
0.003858007459186636,"frozenset({'health', 'public'})"
0.0017475489648703575,"frozenset({'report', 'health'})"
0.0011557272706970096,"frozenset({'health', 'say'})"
0.0013343904236550015,"frozenset({'health', 'test'})"
0.00164146771780155,"frozenset({'health', 'worker'})"
0.0010775621412778883,"frozenset({'healthcar', 'worker'})"
0.0030986890591151706,"frozenset({'identifi', 'help'})"
0.0011948098354065703,"frozenset({'mask', 'help'})"
0.0019150456707684748,"frozenset({'need', 'help'})"
0.0010608124706880766,"frozenset({'new', 'help'})"
0.0012394756236460682,"frozenset({'pandem', 'help'})"
0.0019150456707684748,"frozenset({'help', 'peopl'})"
0.0011892266118766332,"frozenset({'pleas', 'help'})"
0.003243852870893539,"frozenset({'risk', 'help'})"
0.002925609129687116,"frozenset({'help', 'self-report'})"
0.0034839314826808406,"frozenset({'slow', 'help'})"
0.002947942023806865,"frozenset({'help', 'sooner'})"
0.004695490988677223,"frozenset({'help', 'spread'})"
0.001049646023628202,"frozenset({'help', 'support'})"
0.0032271032003037274,"frozenset({'help', 'symptom'})"
0.0019206288942984122,"frozenset({'us', 'help'})"
0.0014181387766040601,"frozenset({'india', 'highest'})"
0.0012953078589454407,"frozenset({'report', 'highest'})"
0.00125622529423588,"frozenset({'nurs', 'home'})"
0.0023561203296335173,"frozenset({'stay', 'home'})"
0.0016526341648614245,"frozenset({'test', 'home'})"
0.0018145476472296045,"frozenset({'work', 'home'})"
0.0010217299059785158,"frozenset({'kong', 'hong'})"
0.0019150456707684748,"frozenset({'need', 'hospit'})"
0.0011278111530473233,"frozenset({'hospit', 'new'})"
0.002467784800232262,"frozenset({'hospit', 'patient'})"
0.0015409696942626796,"frozenset({'hospit', 'plasma'})"
0.0012003930589365075,"frozenset({'hospit', 'test'})"
0.001166893717756884,"frozenset({'hospit', 'type'})"
0.004522411059249168,"frozenset({'hour', 'india'})"
0.0077662639301427075,"frozenset({'last', 'hour'})"
0.0035900127297496484,"frozenset({'hour', 'new'})"
0.0024510351296424503,"frozenset({'hour', 'posit'})"
0.0040199209415548165,"frozenset({'report', 'hour'})"
0.0014683877883734954,"frozenset({'hour', 'single-day'})"
0.002808361435558434,"frozenset({'hour', 'spike'})"
0.00235053710610358,"frozenset({'talli', 'hour'})"
0.0026799472943698772,"frozenset({'hour', 'total'})"
0.0010384795765683275,"frozenset({'white', 'hous'})"
0.0016247180472117382,"frozenset({""i'll"", 'offici'})"
0.001870379882528977,"frozenset({""i'll"", 'sign'})"
0.001049646023628202,"frozenset({""i'm"", 'peopl'})"
0.003014940706166112,"frozenset({'risk', 'identifi'})"
0.0029088594590973046,"frozenset({'identifi', 'self-report'})"
0.0029870245885164257,"frozenset({'slow', 'identifi'})"
0.002942358800276928,"frozenset({'identifi', 'sooner'})"
0.003037273600285861,"frozenset({'identifi', 'spread'})"
0.0029311923532170533,"frozenset({'identifi', 'symptom'})"
0.0012729749648256918,"frozenset({'impact', 'pandem'})"
0.001144560823637135,"frozenset({'new', 'includ'})"
0.0010943118118677,"frozenset({'number', 'includ'})"
0.0014069723295441856,"frozenset({'total', 'includ'})"
0.0013790562118944994,"frozenset({'number', 'increas'})"
0.0011836433883466958,"frozenset({'india', 'indiafightscorona'})"
0.0011110614824575117,"frozenset({'india', 'juli'})"
0.002646447953190254,"frozenset({'lakh', 'india'})"
0.0048071554592759675,"frozenset({'last', 'india'})"
0.0014460548942537464,"frozenset({'india', 'mark'})"
0.0015186368001429305,"frozenset({'india', 'million'})"
0.0033499341179623466,"frozenset({'new', 'india'})"
0.0013399736471849386,"frozenset({'number', 'india'})"
0.0019094624472385377,"frozenset({'india', 'posit'})"
0.0015577193648524913,"frozenset({'india', 'rate'})"
0.001987627576657659,"frozenset({'india', 'record'})"
0.0014404716707238092,"frozenset({'recoveri', 'india'})"
0.0037798423297675148,"frozenset({'report', 'india'})"
0.0012227259530562566,"frozenset({'rise', 'india'})"
0.0024957009178819484,"frozenset({'india', 'single-day'})"
0.004193000870982871,"frozenset({'india', 'spike'})"
0.0036849275297585814,"frozenset({'talli', 'india'})"
0.002601782164950756,"frozenset({'india', 'test'})"
0.0031433548473546687,"frozenset({'india', 'total'})"
0.0013399736471849386,"frozenset({'india', 'updat'})"
0.0021886236237354,"frozenset({'new', 'infect'})"
0.0017252160707506086,"frozenset({'infect', 'peopl'})"
0.0012953078589454407,"frozenset({'report', 'infect'})"
0.0010608124706880766,"frozenset({'join', 'today'})"
0.0025961989414208186,"frozenset({'us', 'join'})"
0.0010943118118677,"frozenset({'webinar', 'join'})"
0.0013790562118944994,"frozenset({'new', 'juli'})"
0.0010663956942180137,"frozenset({'report', 'juli'})"
0.0013343904236550015,"frozenset({'juli', 'test'})"
0.001390222658954374,"frozenset({'total', 'juli'})"
0.0012841414118855662,"frozenset({'updat', 'juli'})"
0.0010998950353976371,"frozenset({'mask', 'keep'})"
0.0027357795296692497,"frozenset({'safe', 'keep'})"
0.0021830404002054628,"frozenset({'school', 'kid'})"
0.0013846394354244367,"frozenset({'kill', 'peopl'})"
0.0013734729883645622,"frozenset({'know', 'need'})"
0.001691716729570985,"frozenset({'know', 'peopl'})"
0.0012283091765861937,"frozenset({'know', 'want'})"
0.0010384795765683275,"frozenset({'korea', 'south'})"
0.0010831453648078254,"frozenset({'lakh', 'mark'})"
0.001300891082475378,"frozenset({'talli', 'lakh'})"
0.0010552292471581392,"frozenset({'month', 'last'})"
0.004059003506264377,"frozenset({'last', 'new'})"
0.0010998950353976371,"frozenset({'last', 'odisha'})"
0.003171270965004355,"frozenset({'last', 'posit'})"
0.004673158094557474,"frozenset({'report', 'last'})"
0.0017977979766397928,"frozenset({'last', 'single-day'})"
0.0031880206355941665,"frozenset({'last', 'spike'})"
0.0025180338120016975,"frozenset({'talli', 'last'})"
0.0014739710119034326,"frozenset({'last', 'test'})"
0.0034560153650311544,"frozenset({'last', 'total'})"
0.0023449538825736425,"frozenset({'last', 'updat'})"
0.0021048752707863412,"frozenset({'last', 'week'})"
0.002177457176675525,"frozenset({'updat', 'latest'})"
0.0012394756236460682,"frozenset({'us', 'let'})"
0.0031042722826451078,"frozenset({'look', 'like'})"
0.0011948098354065703,"frozenset({'mask', 'like'})"
0.001278558188355629,"frozenset({'pandem', 'like'})"
0.0024845344708220737,"frozenset({'like', 'peopl'})"
0.0013623065413046877,"frozenset({'like', 'would'})"
0.0010663956942180137,"frozenset({'pandem', 'live'})"
0.001959711459007973,"frozenset({'live', 'peopl'})"
0.0017475489648703575,"frozenset({'save', 'live'})"
0.001278558188355629,"frozenset({'updat', 'live'})"
0.0010384795765683275,"frozenset({'local', 'new'})"
0.0012394756236460682,"frozenset({'take', 'look'})"
0.0020881256001965293,"frozenset({'love', 'one'})"
0.0014963039060231817,"frozenset({'mask', 'make'})"
0.0012450588471760056,"frozenset({'make', 'peopl'})"
0.0019150456707684748,"frozenset({'make', 'sure'})"
0.0010105634589186413,"frozenset({'mask', 'mandat'})"
0.001144560823637135,"frozenset({'pandem', 'mani'})"
0.003171270965004355,"frozenset({'mani', 'peopl'})"
0.0012171427295263194,"frozenset({'talli', 'mark'})"
0.001144560823637135,"frozenset({'need', 'mask'})"
0.0010831453648078254,"frozenset({'new', 'mask'})"
0.0014348884471938718,"frozenset({'mask', 'one'})"
0.001166893717756884,"frozenset({'pandem', 'mask'})"
0.0030763561649954215,"frozenset({'mask', 'peopl'})"
0.0011333943765772607,"frozenset({'mask', 'pleas'})"
0.0014683877883734954,"frozenset({'mask', 'protect'})"
0.0011333943765772607,"frozenset({'public', 'mask'})"
0.0010049802353887041,"frozenset({'mask', 'say'})"
0.0016526341648614245,"frozenset({'mask', 'social'})"
0.001390222658954374,"frozenset({'mask', 'spread'})"
0.0013176407530651898,"frozenset({'mask', 'use'})"
0.014114389083681355,"frozenset({'mask', 'wear'})"
0.0010943118118677,"frozenset({'mask', 'wearamask'})"
0.0014404716707238092,"frozenset({'mask', 'whi'})"
0.001049646023628202,"frozenset({'work', 'mask'})"
0.0012283091765861937,"frozenset({'media', 'social'})"
0.001529803247202805,"frozenset({'million', 'peopl'})"
0.00125622529423588,"frozenset({'posit', 'minist'})"
0.0010998950353976371,"frozenset({'prime', 'minist'})"
0.002149541059025839,"frozenset({'test', 'minist'})"
0.0011054782589275745,"frozenset({'need', 'new'})"
0.0012394756236460682,"frozenset({'need', 'pandem'})"
0.0022500390825647095,"frozenset({'need', 'peopl'})"
0.0024063693414029526,"frozenset({'need', 'plasma'})"
0.0010328963530383903,"frozenset({'need', 'recov'})"
0.0011780601648167586,"frozenset({'need', 'test'})"
0.001049646023628202,"frozenset({'time', 'need'})"
0.001870379882528977,"frozenset({'need', 'type'})"
0.0011222279295173862,"frozenset({'need', 'us'})"
0.0025682828237711323,"frozenset({'test', 'negat'})"
0.0013623065413046877,"frozenset({'new', 'news'})"
0.0014013891060142484,"frozenset({'new', 'normal'})"
0.004226500212162494,"frozenset({'number', 'new'})"
0.0020881256001965293,"frozenset({'odisha', 'new'})"
0.0017363825178104831,"frozenset({'new', 'one'})"
0.0023784532237532663,"frozenset({'pandem', 'new'})"
0.0015409696942626796,"frozenset({'new', 'peopl'})"
0.004170667976863122,"frozenset({'new', 'posit'})"
0.0011780601648167586,"frozenset({'new', 'rate'})"
0.0011222279295173862,"frozenset({'read', 'new'})"
0.003863590682716573,"frozenset({'new', 'record'})"
0.001211559505996382,"frozenset({'new', 'recov'})"
0.0024119525649328897,"frozenset({'recoveri', 'new'})"
0.015443196283806419,"frozenset({'report', 'new'})"
0.0014404716707238092,"frozenset({'rise', 'new'})"
0.0010552292471581392,"frozenset({'new', 'sinc'})"
0.002875360117917681,"frozenset({'new', 'state'})"
0.0010105634589186413,"frozenset({'new', 'studi'})"
0.0025682828237711323,"frozenset({'take', 'new'})"
0.0026799472943698772,"frozenset({'talli', 'new'})"
0.0027525292002590616,"frozenset({'new', 'test'})"
0.0012953078589454407,"frozenset({'time', 'new'})"
0.005505058400518123,"frozenset({'new', 'today'})"
0.009284900730285638,"frozenset({'new', 'total'})"
0.003885923576836322,"frozenset({'new', 'updat'})"
0.0022947048708042077,"frozenset({'us', 'new'})"
0.0014069723295441856,"frozenset({'new', 'week'})"
0.0011724769412868213,"frozenset({'new', 'work'})"
0.0011948098354065703,"frozenset({'new', 'world'})"
0.0018368805413493535,"frozenset({'new', 'york'})"
0.0030651897179355472,"frozenset({'zealand', 'new'})"
0.003288518659133037,"frozenset({'pandem', 'news'})"
0.0010831453648078254,"frozenset({'news', 'test'})"
0.0012171427295263194,"frozenset({'number', 'peopl'})"
0.0016805502825111107,"frozenset({'number', 'posit'})"
0.001278558188355629,"frozenset({'number', 'record'})"
0.003673761082698707,"frozenset({'report', 'number'})"
0.0011948098354065703,"frozenset({'number', 'take'})"
0.0022779552002143958,"frozenset({'number', 'test'})"
0.0021327913884360275,"frozenset({'number', 'today'})"
0.00541014360050919,"frozenset({'number', 'total'})"
0.0014237220001339973,"frozenset({'odisha', 'posit'})"
0.0018424637648792907,"frozenset({'report', 'odisha'})"
0.001211559505996382,"frozenset({'odisha', 'total'})"
0.001647050941331487,"frozenset({'offici', 'sign'})"
0.0015130535766129933,"frozenset({'test', 'offici'})"
0.00125622529423588,"frozenset({'old', 'year'})"
0.001166893717756884,"frozenset({'one', 'onli'})"
0.0013176407530651898,"frozenset({'pandem', 'one'})"
0.0014851374589633071,"frozenset({'one', 'peopl'})"
0.001390222658954374,"frozenset({'test', 'one'})"
0.0012450588471760056,"frozenset({'thing', 'one'})"
0.0012059762824664449,"frozenset({'us', 'one'})"
0.001300891082475378,"frozenset({'onli', 'peopl'})"
0.0019485450119480984,"frozenset({'school', 'open'})"
0.002082542376666592,"frozenset({'pandem', 'peopl'})"
0.001144560823637135,"frozenset({'pandem', 'respons'})"
0.0013288072001250643,"frozenset({'pandem', 'say'})"
0.0012283091765861937,"frozenset({'time', 'pandem'})"
0.0014013891060142484,"frozenset({'pandem', 'trump'})"
0.0018368805413493535,"frozenset({'pandem', 'us'})"
0.0011054782589275745,"frozenset({'pandem', 'work'})"
0.0014851374589633071,"frozenset({'pandem', 'world'})"
0.0011054782589275745,"frozenset({'pandem', 'year'})"
0.0010663956942180137,"frozenset({'school', 'parent'})"
0.0017922147531098556,"frozenset({'recov', 'patient'})"
0.0014013891060142484,"frozenset({'posit', 'peopl'})"
0.0011166447059874488,"frozenset({'realdonaldtrump', 'peopl'})"
0.0012394756236460682,"frozenset({'recov', 'peopl'})"
0.0011110614824575117,"frozenset({'report', 'peopl'})"
0.0016023851530919892,"frozenset({'peopl', 'say'})"
0.001278558188355629,"frozenset({'see', 'peopl'})"
0.0011948098354065703,"frozenset({'spread', 'peopl'})"
0.001300891082475378,"frozenset({'still', 'peopl'})"
0.0013678897648346248,"frozenset({'take', 'peopl'})"
0.0027748620943788107,"frozenset({'test', 'peopl'})"
0.0015633025883824284,"frozenset({'think', 'peopl'})"
0.001457221341313621,"frozenset({'time', 'peopl'})"
0.0016582173883913616,"frozenset({'today', 'peopl'})"
0.0010608124706880766,"frozenset({'trump', 'peopl'})"
0.001462804564843558,"frozenset({'us', 'peopl'})"
0.0010217299059785158,"frozenset({'use', 'peopl'})"
0.0016023851530919892,"frozenset({'virus', 'peopl'})"
0.0013120575295352524,"frozenset({'want', 'peopl'})"
0.002300288094334145,"frozenset({'wear', 'peopl'})"
0.0018536302119391652,"frozenset({'whi', 'peopl'})"
0.0014851374589633071,"frozenset({'work', 'peopl'})"
0.0012729749648256918,"frozenset({'world', 'peopl'})"
0.0010049802353887041,"frozenset({'would', 'peopl'})"
0.0021327913884360275,"frozenset({'young', 'peopl'})"
0.001395805882484311,"frozenset({'plasma', 'recov'})"
0.0017642986354601694,"frozenset({'type', 'plasma'})"
0.001071978917747951,"frozenset({'role', 'play'})"
0.0010440628000982647,"frozenset({'share', 'pleas'})"
0.0011166447059874488,"frozenset({'posit', 'rate'})"
0.001027313129508453,"frozenset({'recov', 'posit'})"
0.003651428188578958,"frozenset({'report', 'posit'})"
0.001166893717756884,"frozenset({'result', 'posit'})"
0.0010105634589186413,"frozenset({'rise', 'posit'})"
0.0011557272706970096,"frozenset({'single-day', 'posit'})"
0.0012450588471760056,"frozenset({'posit', 'spike'})"
0.0011110614824575117,"frozenset({'take', 'posit'})"
0.014706210777854702,"frozenset({'test', 'posit'})"
0.0020155436943073454,"frozenset({'today', 'posit'})"
0.004332581459231302,"frozenset({'total', 'posit'})"
0.0013176407530651898,"frozenset({'updat', 'posit'})"
0.0011166447059874488,"frozenset({'realdonaldtrump', 'potus'})"
0.0011110614824575117,"frozenset({'presid', 'trump'})"
0.0010049802353887041,"frozenset({'presid', 'vaccin'})"
0.0014907206824932443,"frozenset({'spread', 'prevent'})"
